t,value
1504529870,1973507488
1504529870,1966905312
1504529870,1966618040
1504529870,1966330752
1504529873,1933088624
1504529873,1922803864
1504529873,1922516672
1504529887,1912513640
1504529887,1911645136
1504529887,1907582776
1504529887,1906715776
1504529887,1906282304
1504529887,1900347320
1504529887,1896293160
1504529887,1895859688
1504529887,1895859688
1504529887,1895426320
1504529887,1891510160
1504529887,1891076816
1504529887,1891076816
1504529887,1890643344
1504529890,1879377368
1504529892,1877635632
1504529900,1875895928
1504529963,1867523784
1504529974,1709386208
1504529974,1704457000
1504529974,1701775192
1504530002,1657084160
1504530003,1642607248
1504530015,1611952920
1504530017,1592606800
1504530020,1586414384
1504530020,1585290720
1504530020,1581670008
1504530021,1581236672
1504530027,1573486856
1504530151,1570694144
1504530151,1557792192
1504530151,1553997392
1504530151,1546227456
1504530151,1537273816
1504530151,1530192504
1504530151,1505923824
1504530151,1501267552
1504530151,1496963848
1504530151,1486468232
1504530151,1477845280
1504530151,1472594200
1504530151,1468547616
1504530151,1983812696
1504530151,1982144872
1504530151,1980476992
1504530151,1975807040
1504530151,1969661000
1504530151,1967648392
1504530151,1959013888
1504530272,1829448472
1504530273,1702918824
1504530274,1614741544
1504530275,1584995856
1504530276,1561817872
1504530277,1561312744
1504530278,1560807952
1504530279,1560303216
1504530280,1554402304
1504530281,1507203696
1504530285,1487682896
1504530286,1486170960
1504530286,1485667072
1504530286,1485162976
1504530286,1483650256
1504530287,1962750552
1504530288,1952049704
1504530291,1935624584
1504530291,1933518064
1504530291,1929073128
1504530297,1919888360
1504530299,1901704240
1504530307,1900855376
1504530313,1894742728
1504530329,1887142304
1504530329,1885468760
1504530333,1881859720
1504530338,1744222432
1504530342,1682081048
1504530342,1676579080
1504530343,1676160864
1504530346,1675742616
1504530346,1671315168
1504530347,1665394848
1504530348,1664976488
1504530349,1660594584
1504530351,1650834256
1504530352,1650416048
1504530353,1649322536
1504530354,1649040120
1504530355,1639110512
1504530355,1639110512
1504530355,1639110512
1504530361,1636504864
1504530362,1626487952
1504530363,1625812688
1504530363,1625394296
1504530363,1625394296
1504530364,1621803240
1504530364,1615882928
1504530365,1614950552
1504530365,1614950552
1504530368,1613599768
1504530369,1609171736
1504530380,1597022896
1504530393,1584183280
