t,value
1495769624,144
1495769625,144
1495769626,144
1495769627,144
1495769628,144
1495769629,144
1495769630,144
1495769631,144
1495769632,144
1495769633,144
1495769634,144
1495769635,144
1495769636,144
1495769637,144
1495769638,144
1495769639,144
1495769640,144
1495769641,144
1495769642,144
1495769643,144
1495769644,144
1495769645,144
1495769646,144
1495769647,144
1495769648,144
1495769649,144
1495769650,144
1495769651,144
1495769652,144
1495769653,144
1495769654,144
1495769655,100
1495769656,144
1495769657,144
1495769658,144
1495769659,144
1495769660,144
1495769661,144
1495769662,144
1495769663,144
1495769664,144
1495769665,144
1495769666,144
1495769667,144
1495769668,144
1495769669,144
1495769670,144
1495769671,144
1495769672,144
1495769673,144
1495769674,144
1495769675,144
1495769676,144
1495769677,144
1495769678,144
1495769679,144
1495769680,144
1495769681,144
1495769682,144
1495769683,144
1495769684,144
1495769685,144
1495769686,144
1495769687,144
1495769688,144
1495769689,144
1495769690,144
1495769691,144
1495769692,144
1495769693,144
1495769694,144
1495769695,144
1495769696,118
1495769697,144
1495769698,144
1495769699,144
1495769700,144
1495769701,144
1495769702,144
1495769703,144
1495769704,144
1495769705,144
1495769706,144
1495769707,144
1495769708,144
1495769709,144
1495769710,144
1495769711,144
1495769712,144
1495769713,144
1495769714,144
1495769715,144
1495769716,144
1495769717,144
1495769718,144
1495769719,144
1495769720,144
1495769721,144
1495769722,144
1495769723,144
1495769724,144
1495769725,144
1495769726,144
1495769727,144
1495769728,144
1495769729,144
1495769730,144
1495769731,144
1495769732,144
1495769733,144
1495769734,144
1495769735,144
1495769736,144
1495769737,42
1495769738,144
1495769739,144
1495769740,144
1495769741,144
1495769742,144
1495769743,144
1495769744,144
1495769745,144
1495769746,144
1495769747,144
1495769748,144
1495769749,144
1495769750,144
1495769751,144
1495769752,144
1495769753,144
1495769754,144
1495769755,144
1495769756,144
1495769757,144
1495769758,144
1495769759,144
1495769760,144
1495769761,144
1495769762,144
1495769763,144
1495769764,144
1495769765,144
1495769766,144
1495769767,144
1495769768,144
1495769769,144
1495769770,144
1495769771,144
1495769772,144
1495769773,144
1495769774,144
1495769775,144
1495769776,144
1495769777,144
1495769778,125
1495769779,144
1495769780,144
1495769781,144
1495769782,144
1495769783,144
1495769784,144
1495769785,144
1495769786,144
1495769787,144
1495769788,144
1495769789,144
1495769790,144
1495769791,144
1495769792,144
1495769793,144
1495769794,144
1495769795,144
1495769796,144
1495769797,144
1495769798,144
1495769799,144
1495769800,144
1495769801,144
1495769802,144
1495769803,144
1495769804,144
1495769805,144
1495769806,144
1495769807,144
1495769808,144
1495769809,144
1495769810,144
1495769811,144
1495769812,144
1495769813,144
1495769814,144
1495769815,144
1495769816,144
1495769817,144
1495769818,144
1495769819,144
1495769820,144
1495769821,144
1495769822,144
1495769823,144
1495769824,144
1495769825,144
1495769826,144
1495769827,144
1495769828,144
1495769829,144
1495769830,144
1495769831,144
1495769832,144
1495769833,144
1495769834,144
1495769835,144
1495769836,144
1495769837,144
1495769838,144
1495808745,1
1495808746,1
1495808747,13
1495808748,13
1495808749,13
1495808750,13
1495808751,13
1495808752,13
1495808753,13
1495808754,13
1495808755,13
1495808756,13
1495808757,13
1495808758,13
1495808759,13
1495808760,13
1495808761,13
1495808762,13
1495808763,13
1495808764,13
1495808765,13
1495808766,13
1495808767,13
1495808768,13
1495808769,13
1495808770,13
1495808771,13
1495808772,13
1495808773,13
1495808774,13
1495808775,13
1495808776,13
1495808777,13
1495808778,13
1495808779,13
1495808780,13
1495808781,13
1495808782,13
1495808783,13
1495808784,13
1495808785,13
1495808786,13
1495808787,13
1495808788,13
1495808789,13
1495808790,13
1495808791,13
1495808792,13
1495808793,0
1495808794,13
1495808795,13
1495808796,13
1495808797,13
1495808798,13
1495808799,13
1495808800,13
1495808801,13
1495808802,13
1495808803,13
1495808804,13
1495808805,13
1495808806,13
1495808807,13
1495808808,13
1495808809,13
1495808810,13
1495808811,13
1495808812,13
1495808813,13
1495808814,13
1495808815,13
1495808816,13
1495808817,13
1495808818,13
1495808819,13
1495808820,13
1495808821,13
1495808822,13
1495808823,13
1495808824,13
1495808825,13
1495808826,13
1495808827,13
1495808828,13
1495808829,13
1495808830,13
1495808831,13
1495808832,13
1495808833,13
1495808834,13
1495808835,13
1495808836,13
1495808837,13
1495808838,13
1495808839,13
1495808840,13
1495808841,13
1495808842,13
1495808843,13
1495808844,13
1495808845,13
1495808846,13
1495808847,13
1495808848,13
1495808849,13
1495808850,13
1495808851,13
1495808852,13
1495808853,13
1495808854,13
1495808855,13
1495808856,13
1495808857,13
1495808858,13
1495808859,13
1495808860,13
1495808861,13
1495808862,13
1495808863,13
1495808864,13
1495808865,13
1495808866,13
1495808867,13
1495808868,13
1495808869,13
1495808870,13
1495808871,13
1495808872,13
1495808873,13
1495808874,13
1495808875,13
1495808876,13
1495808877,13
1495808878,13
1495808879,13
1495808880,13
1495808881,13
1495808882,13
1495808883,13
1495808884,13
1495808885,13
1495808886,13
1495808887,13
1495808888,13
1495808889,13
1495808890,13
1495808891,13
1495808892,13
1495808893,13
1495808894,13
1495808895,13
1495808896,13
1495808897,13
1495808898,13
1495808899,13
1495808900,13
1495808901,13
1495808902,13
1495808903,13
1495808904,13
1495808905,13
1495808906,13
1495808907,13
1495808908,13
1495808909,13
1495808910,13
1495808911,13
1495808912,13
1495808913,13
1495808914,13
1495808915,13
1495808916,13
1495808917,13
1495808918,13
1495808919,13
1495808920,13
1495808921,13
1495808922,13
1495808923,13
1495808924,13
1495808925,13
1495808926,13
1495808927,13
1495808928,13
1495808929,13
1495808930,13
1495808931,13
1495808932,13
1495808933,13
1495808934,13
1495808935,13
1495808936,13
1495808937,13
1495808938,13
1495808939,13
1495808940,13
1495808941,13
1495808942,13
1495808943,13
1495808944,13
1495808945,13
1495808946,13
1495808947,13
1495808948,13
1495808949,13
1495808950,13
1495808951,13
1495808952,13
1495808953,13
1495808954,13
1495808955,13
1495808956,13
1495808957,13
1495808958,13
1495808959,13
1495808960,13
1495808961,13
1495808962,13
1495808963,13
1495808964,13
1495808965,13
1495808966,13
1495808967,13
1495808968,13
1495808969,13
1495808970,13
1495808971,13
1495808972,13
1495808973,13
1495808974,13
1495808975,13
1495808976,13
1495808977,13
1495808978,13
1495808979,13
1495808980,13
1495808981,13
1495808982,13
1495808983,13
1495808984,13
1495808985,13
1495808986,13
1495808987,13
1495808988,13
1495808989,13
1495808990,13
1495808991,13
1495808992,13
1495808993,13
1495808994,13
1495808995,13
1495808996,13
1495808997,13
1495808998,13
1495808999,13
1495809000,13
1495809001,13
1495809002,13
1495809003,13
1495809004,13
1495809005,13
1495809006,13
1495809007,13
1495809008,13
1495809009,13
1495809010,13
1495809011,13
1495809012,13
1495809013,13
1495809014,13
1495809015,13
1495809016,13
1495809017,13
1495809018,13
1495809019,13
1495809020,13
1495809021,13
1495809022,13
1495809023,13
1495809024,13
1495809025,13
1495809026,13
1495809027,13
1495809028,13
1495809029,13
1495809030,13
1495809031,13
1495809032,13
1495809033,13
1495809034,13
1495809035,13
1495809036,13
1495809037,13
1495809038,13
1495809039,13
1495809040,13
1495809041,13
1495809042,13
1495809043,13
1495809044,13
1495809045,13
1495809046,13
1495809047,13
1495809048,13
1495809049,13
1495809050,13
1495809051,13
1495809052,13
1495809053,13
1495809054,13
1495809055,13
1495809056,13
1495809057,13
1495809058,13
1495809059,13
1495809060,13
1495809061,13
1495809062,13
1495809063,13
1495809064,13
1495809065,13
1495809066,13
1495809067,13
1495809068,13
1495809069,13
1495809070,13
1495809071,13
1495809072,13
1495809073,13
1495809074,13
1495809075,13
1495809076,13
1495809077,13
1495809078,13
1495809079,13
1495809080,13
1495809081,13
1495809082,13
1495809083,13
1495809084,13
1495809085,13
1495809086,13
1495809087,13
1495809088,13
1495809089,13
1495809090,13
1495809091,13
1495809092,13
1495809093,13
1495809094,13
1495809095,13
1495809096,13
1495809097,13
1495809098,13
1495809099,13
1495809100,13
1495809101,13
1495809102,13
1495809103,13
1495809104,13
1495809105,13
1495809106,13
1495809107,13
1495809108,13
1495809109,13
1495809110,13
1495809111,13
1495809112,13
1495809113,13
1495809114,13
1495809115,13
1495809116,13
1495809117,13
1495809118,13
1495809119,13
1495809120,13
1495809121,13
1495809122,13
1495809123,13
1495809124,13
1495809125,13
1495809126,13
1495809127,13
1495809128,13
1495809129,13
1495809130,13
1495809131,13
1495809132,13
1495809133,13
1495809134,13
1495809135,13
1495809136,13
1495809137,13
1495809138,13
1495809139,13
1495809140,13
1495809141,13
1495809142,13
1495809143,13
1495809144,13
1495809145,13
1495809146,13
1495809147,13
1495809148,13
1495809149,13
1495809150,13
1495809151,13
1495809152,13
1495809153,13
1495809154,13
1495809155,13
1495809156,13
1495809157,13
1495809158,13
1495809159,13
1495809160,13
1495809161,13
1495809162,13
1495809163,13
1495809164,13
1495809165,13
1495809166,13
1495809167,13
1495809168,13
1495809169,13
1495809170,13
1495809171,13
1495809172,13
1495809173,13
1495809174,13
1495809175,13
1495809176,13
1495809177,13
1495809178,13
1495809179,13
1495809180,13
1495809181,13
1495809182,13
1495809183,13
1495809184,13
1495809185,13
1495809186,13
1495809187,13
1495809188,13
1495809189,13
1495809190,13
1495809191,13
1495809192,13
1495809193,13
1495809194,13
1495809195,13
1495809196,13
1495809197,13
1495809198,13
1495809199,13
1495809200,13
1495809201,13
1495809202,13
1495809203,13
1495809204,13
1495809205,13
1495809206,13
1495809207,13
1495809208,13
1495809209,13
1495809210,13
1495809211,13
1495809212,13
1495809213,13
1495809214,13
1495809215,13
1495809216,13
1495809217,13
1495809218,13
1495809219,13
1495809220,13
1495809221,13
1495809222,13
1495809223,13
1495809224,13
1495809225,13
1495809226,13
1495809227,13
1495809228,13
1495809229,13
1495809230,13
1495809231,13
1495809232,13
1495809233,13
1495809234,13
1495809235,13
1495809236,13
1495809237,13
1495809238,13
1495809239,13
1495809240,13
1495809241,13
1495809242,13
1495809243,13
1495809244,13
1495809245,13
1495809246,13
1495809247,13
1495809248,13
1495809249,13
1495809250,13
1495809251,13
1495809252,13
1495809253,13
1495809254,13
1495809255,13
1495809256,13
1495809257,13
1495809258,13
1495809259,13
1495809260,13
1495809261,13
1495809262,13
1495809263,13
1495809264,13
1495809265,13
1495809266,13
1495809267,13
1495809268,13
1495809269,13
1495809270,13
1495809271,13
1495809272,13
1495809273,13
1495809274,13
1495809275,13
1495809276,13
1495809277,13
1495809278,13
1495809279,13
1495809280,13
1495809281,13
1495809282,13
1495809283,13
1495809284,13
1495809285,13
1495809286,13
1495809287,13
1495809288,13
1495809289,13
1495809290,13
1495809291,13
1495809292,13
1495809293,13
1495809294,13
1495809295,13
1495809296,13
1495809297,13
1495809298,13
1495809299,13
1495809300,13
1495809301,13
1495809302,13
1495809303,13
1495809304,13
1495809305,13
1495809306,13
1495809307,13
1495809308,13
1495809309,13
1495809310,13
1495809311,13
1495809312,13
1495809313,13
1495809314,13
1495809315,13
1495809316,13
1495809317,13
1495809318,13
1495809319,13
1495809320,13
1495809321,13
1495809322,13
1495809323,13
1495809324,13
1495809325,13
1495809326,13
1495809327,13
1495809328,13
1495809329,13
1495809330,13
1495809331,13
1495809332,13
1495809333,13
1495809334,13
1495809335,13
1495809336,13
1495809337,13
1495809338,13
1495809339,13
1495809340,13
1495809341,13
1495809342,13
1495809343,13
1495809344,13
1495809345,13
1495809346,13
1495809347,13
1495809348,13
1495809349,13
1495809350,13
1495809351,13
1495809352,13
1495809353,13
1495809354,13
1495809355,13
1495809356,13
1495809357,13
1495809358,13
1495809359,13
1495809360,13
1495809361,13
1495809362,13
1495809363,13
1495809364,13
1495809365,13
1495809366,13
1495809367,13
1495809368,13
1495809369,13
1495809370,13
1495809371,13
1495809372,13
1495809373,13
1495809374,13
1495809375,13
1495809376,13
1495809377,13
1495809378,13
1495809379,13
1495809380,13
1495809381,13
1495809382,13
1495809383,13
1495809384,13
1495809385,13
1495809386,13
1495809387,13
1495809388,13
1495809389,13
1495809390,13
1495809391,13
1495809392,13
1495809393,13
1495809394,13
1495809395,13
1495809396,13
1495809397,13
1495809398,13
1495809399,13
1495809400,13
1495809401,13
1495809402,13
1495809403,13
1495809404,13
1495809405,13
1495809406,13
1495809407,13
1495809408,13
1495809409,13
1495809410,13
1495809411,13
1495809412,13
1495809413,13
1495809414,13
1495809415,13
1495809416,13
1495809417,13
1495809418,13
1495809419,13
1495809420,13
1495809421,13
1495809422,13
1495809423,13
1495809424,13
1495809425,13
1495809426,13
1495809427,13
1495809428,13
1495809429,13
1495809430,13
1495809431,13
1495809432,13
1495809433,13
1495809434,13
1495809435,13
1495809436,13
1495809437,13
1495809438,13
1495809439,13
1495809440,13
1495809441,13
1495809442,13
1495809443,13
1495809444,13
1495809445,13
1495809446,13
1495809447,13
1495809448,13
1495809449,13
1495809450,13
1495809451,13
1495809452,13
1495809453,13
1495809454,13
1495809455,13
1495809456,13
1495809457,13
1495809458,13
1495809459,13
1495809460,13
1495809461,13
1495809462,13
1495809463,13
1495809464,13
1495809465,13
1495809466,13
1495809467,13
1495809468,13
1495809469,13
1495809470,13
1495809471,13
1495809472,13
1495809473,13
1495809474,13
1495809475,13
1495809476,13
1495809477,13
1495809478,13
1495809479,13
1495809480,13
1495809481,13
1495809482,13
1495809483,13
1495809484,13
1495809485,13
1495809486,13
1495809487,13
1495809488,13
1495809489,13
1495809490,13
1495809491,13
1495809492,13
1495809493,13
1495809494,13
1495809495,13
1495809496,13
1495809497,13
1495809498,13
1495809499,13
1495809500,13
1495809501,13
1495809502,13
1495809503,13
1495809504,13
1495809505,13
1495809506,13
1495809507,13
1495809508,13
1495809509,13
1495809510,13
1495809511,13
1495809512,13
1495809513,13
1495809514,13
1495809515,13
1495809516,13
1495809517,13
1495809518,13
1495809519,13
1495809520,13
1495809521,13
1495809522,13
1495809523,13
1495809524,13
1495809525,13
1495809526,13
1495809527,13
1495809528,13
1495809529,13
1495809530,13
1495809531,13
1495809532,13
1495809533,13
1495809534,13
1495809535,13
1495809536,13
1495809537,13
1495809538,13
1495809539,13
1495809540,13
1495809541,13
1495809542,13
1495809543,13
1495809544,13
1495809545,13
1495809546,13
1495809547,13
1495809548,13
1495809549,13
1495809550,13
1495809551,13
1495809552,13
1495809553,13
1495809554,13
1495809555,13
1495809556,13
1495809557,13
1495809558,13
1495809559,13
1495809560,13
1495809561,13
1495809562,13
1495809563,13
1495809564,13
1495809565,13
1495809566,13
1495809567,13
1495809568,13
1495809569,13
1495809570,13
1495809571,13
1495809572,13
1495809573,13
1495809574,13
1495809575,13
1495809576,13
1495809577,13
1495809578,13
1495809579,13
1495809580,13
1495809581,13
1495809582,13
1495809583,13
1495809584,13
1495809585,13
1495809586,13
1495809587,13
1495809588,13
1495809589,13
1495809590,13
1495809591,13
1495809592,13
1495809593,13
1495809594,13
1495809595,13
1495809596,13
1495809597,13
1495809598,13
1495809599,13
1495809600,13
1495809601,13
1495809602,13
1495809603,13
1495809604,13
1495809605,13
1495809606,13
1495809607,13
1495809608,13
1495809609,13
1495809610,13
1495809611,14
1495809612,14
1495809613,26
1495809614,26
1495809615,26
1495809616,26
1495809617,26
1495809618,26
1495809619,26
1495809620,26
1495809621,26
1495809622,26
1495809623,26
1495809624,26
1495809625,26
1495809626,26
1495809627,26
1495809628,26
1495809629,26
1495809630,26
1495809631,26
1495809632,26
1495809633,26
1495809634,26
1495809635,26
1495809636,26
1495809637,26
1495809638,26
1495809639,26
1495809640,26
1495809641,26
1495809642,26
1495809643,26
1495809644,26
1495809645,26
1495809646,26
1495809647,26
1495809648,26
1495809649,26
1495809650,26
1495809651,26
1495809652,26
1495809653,26
1495809654,26
1495809655,26
1495809656,26
1495809657,26
1495809658,26
1495809659,26
1495809660,26
1495809661,26
1495809662,26
1495809663,26
1495809664,26
1495809665,26
1495809666,26
1495809667,26
1495809668,26
1495809669,26
1495809670,26
1495809671,26
1495809672,26
1495809673,26
1495809674,26
1495809675,26
1495809676,26
1495809677,26
1495809678,26
1495809679,26
1495809680,26
1495809681,26
1495809682,26
1495809683,26
1495809684,26
1495809685,26
1495809686,26
1495809687,26
1495809688,26
1495809689,26
1495809690,26
1495809691,26
1495809692,26
1495809693,26
1495809694,26
1495809695,26
1495809696,26
1495809697,26
1495809698,26
1495809699,26
1495809700,26
1495809701,26
1495809702,26
1495809703,26
1495809704,26
1495809705,26
1495809706,26
1495809707,26
1495809708,26
1495809709,26
1495809710,26
1495809711,26
1495809712,26
1495809713,26
1495809714,26
1495809715,26
1495809716,26
1495809717,26
1495809718,26
1495809719,26
1495809720,26
1495809721,26
1495809722,26
1495809723,26
1495809724,26
1495809725,26
1495809726,26
1495809727,26
1495809728,26
1495809729,26
1495809730,26
1495809731,26
1495809732,26
1495809733,26
1495809734,26
1495809735,26
1495809736,26
1495809737,26
1495809738,26
1495809739,26
1495809740,26
1495809741,26
1495809742,26
1495809743,26
1495809744,26
1495809745,26
1495809746,26
1495809747,26
1495809748,26
1495809749,26
1495809750,26
1495809751,26
